A,-0.23520388086300328,0.0,0.051874855322243764
A,-0.23226383235221573,0.0,0.05188822390172979
A,-0.2293237838414282,0.0,0.05190194628453211
A,-0.22638373533064066,0.0,0.051916052143716494
A,-0.22344368681985313,0.0,0.05193057383284956
A,-0.22050363830906558,0.0,0.051945546673704435
A,-0.21756358979827803,0.0,0.05196100928251212
A,-0.2146235412874905,0.0,0.05197700394201526
A,-0.21168349277670295,0.0,0.051993577028259554
A,-0.2087434442659154,0.0,0.05201077950316466
A,-0.20580339575512788,0.0,0.05202866748656442
A,-0.20286334724434033,0.0,0.05204730292474722
A,-0.1999232987335528,0.0,0.05206675437675833
A,-0.19698325022276525,0.0,0.05208709794511302
A,-0.1940432017119777,0.0,0.05210841838447123
A,-0.19110315320119017,0.0,0.05213081043073258
A,-0.18816310469040262,0.0,0.05215438040460723
A,-0.1852230561796151,0.0,0.05217924815895942
A,-0.18228300766882755,0.0,0.05220554945946683
A,-0.17934295915804,0.0,0.05223343891534112
A,-0.17640291064725247,0.0,0.05226309361381962
A,-0.17346286213646492,0.0,0.05229471766033681
A,-0.1705228136256774,0.0,0.052328547916235174
A,-0.16758276511488984,0.0,0.05236486127596242
A,-0.1646427166041023,0.0,0.05240398405137991
A,-0.16170266809331477,0.0,0.05244630417933937
A,-0.15876261958252721,0.0,0.052492287436642575
A,-0.1558225710717397,0.0,0.052542500906498556
A,-0.15288252256095214,0.0,0.052597671455752684
A,-0.1499424740501646,0.0,0.05265916321842385
A,-0.14700242553937704,0.0,0.05272420703755334
A,-0.1440623770285895,0.0,0.05271875513526665
A,-0.141122328517802,0.0,0.05271357520266907
A,-0.13818228000701444,0.0,0.05270865363657805
A,-0.13524223149622688,0.0,0.052703977148447004
A,-0.13230218298543933,0.0,0.05269953289314797
A,-0.1293621344746518,0.0,0.05269530854766773
A,-0.12642208596386428,0.0,0.05269129235478467
A,-0.12348203745307672,0.0,0.052687473142365125
A,-0.1205419889422892,0.0,0.0526838403258268
A,-0.11760194043150164,0.0,0.05268038389914482
A,-0.1146618919207141,0.0,0.05267709441823512
A,-0.11172184340992657,0.0,0.052673962979452
A,-0.10878179489913901,0.0,0.052670981195149826
A,-0.10584174638835148,0.0,0.05266814116769229
A,-0.10290169787756395,0.0,0.05266543546288284
A,-0.0999616493667764,0.0,0.052662857083494684
A,-0.09702160085598885,0.0,0.05266039944336283
A,-0.09408155234520132,0.0,0.05265805634234642
A,-0.09114150383441377,0.0,0.05265582194235616
A,-0.08820145532362625,0.0,0.052653690744561256
A,-0.0852614068128387,0.0,0.05265165756783239
A,-0.08232135830205115,0.0,0.05264971752843608
A,-0.07938130979126362,0.0,0.05264786602096694
A,-0.07644126128047607,0.0,0.052646098700485436
A,-0.07350121276968852,0.0,0.0526444114658152
A,-0.070561164258901,0.0,0.052642800443946265
A,-0.06762111574811344,0.0,0.052641261975485874
A,-0.06468106723732592,0.0,0.05263979260109652
A,-0.061741018726538366,0.0,0.0526383890488607
A,-0.05880097021575081,0.0,0.05263704822251297
A,-0.0558609217049633,0.0,0.05263576719050627
A,-0.05292087319417573,0.0,0.052634543179094655
A,-0.04998082468338822,0.0,0.05263337400607467
A,-0.047016539939757344,0.0,0.052632223279432844
A,-0.04352888862209792,0.0,0.05258824708938571
A,-0.03952343724689944,0.0,0.05164095989400795
A,-0.03573587528346302,0.0,0.0496331340843153
A,-0.032288255802138274,0.0,0.04706222561932126
A,-0.02905963001704091,0.0,0.04418096406024729
A,-0.025975251982643298,0.0,0.04115761127654669
A,-0.022998981107960996,0.0,0.0381422111898321
A,-0.020122042215199247,0.0,0.035288778554218865
A,-0.017359333359116966,0.0,0.0327605377633699
A,-0.01472487353076085,0.0,0.030694620658674183
A,-0.01218993466769861,0.0,0.029106171521765808
A,-0.00971449262837319,0.0,0.02792785584207829
A,-0.007285061662676078,0.0,0.027132352303767846
A,-0.004884629304304388,0.0,0.02670284474216933
A,-0.0025023667239687576,0.0,0.026636619612339374
A,-0.0005980332623313344,0.0,0.026899955187036625
A,0.001367113682789927,0.0,0.028080446589214762
A,0.004066116958997577,0.0,0.02983450193583396
A,0.007021675452279954,0.0,0.031673451177423255
A,0.009978309395493667,0.0,0.03345989122177337
A,0.012936131165906297,0.0,0.03519146693122534
A,0.01589526274826726,0.0,0.036858823272440264
A,0.01885584615087899,0.0,0.0384513954961991
A,0.021818176287479677,0.0,0.03995882147752256
A,0.02478245873840109,0.0,0.04137206315673083
A,0.027748930324612175,0.0,0.04268405679685051
A,0.030717937690918927,0.0,0.04389002227378202
A,0.033690023535904376,0.0,0.04498734018703099
A,0.03666571274184156,0.0,0.04597497296572368
A,0.03964559910030025,0.0,0.046853696362230586
A,0.042630619903814324,0.0,0.04762556403315285
A,0.045622109890491785,0.0,0.04829327461732506
A,0.04862155474146928,0.0,0.04885913801862263
A,0.05163101086865708,0.0,0.04932546504269384
A,0.05460874038162657,0.0,0.04966522490188646
A,0.058194240450995444,0.0,0.05007433156970098
